,Loss
122972,4.0092497
122973,2.7199044
122974,3.9126234
122975,4.3236046
122976,3.4609861
122977,4.1463995
122978,4.0184536
122979,3.5014336
122980,3.7785244
122981,3.6787024
122982,3.5758169
122983,3.1596146
122984,5.4008904
122985,3.4933476
122986,3.574589
122987,3.7598653
122988,3.046455
122989,3.5572991
122990,4.7026224
122991,3.9952784
122992,3.250294
122993,2.7372918
122994,4.036154
122995,4.117742
122996,3.644443
122997,3.1844409
122998,3.3823433
122999,3.7182848
123000,3.0216808
123001,3.482346
123002,3.7967649
123003,4.8871703
123004,3.4160504
123005,4.2551312
123006,3.8037224
123007,3.3500092
123008,3.263805
123009,3.0641985
123010,3.8257692
123011,3.024472
123012,4.4233866
123013,3.923446
123014,4.114341
123015,3.1480668
123016,3.247532
123017,4.2895584
123018,3.5006983
123019,3.8017106
123020,3.9138532
123021,4.586788
123022,3.7470493
123023,4.771402
123024,3.696769
123025,3.131844
123026,3.870541
123027,3.8946822
123028,3.5069478
123029,4.149996
123030,4.211091
123031,3.5368168
123032,4.584851
123033,3.7121906
123034,4.3853445
123035,3.2158804
123036,2.115991
123037,5.064084
123038,3.1969533
123039,3.485165
123040,4.261574
123041,3.5789256
123042,3.661159
123043,3.4228034
123044,3.7366056
123045,3.680303
123046,3.4565833
123047,3.821082
123048,4.2286906
123049,3.2539454
123050,4.7291975
123051,3.8383067
123052,3.639198
123053,4.3507304
123054,3.4865236
123055,4.0463905
123056,3.9497602
123057,4.625922
123058,3.3976786
123059,3.9526837
123060,4.046883
123061,3.4842455
123062,3.9987435
123063,4.2635303
123064,4.4767528
123065,3.4152627
123066,3.7949202
123067,4.3564787
123068,3.0876527
123069,3.814059
123070,3.9941337
123071,4.084397
123072,4.633635
123073,3.500569
123074,4.2067323
123075,3.4505582
123076,3.6955376
123077,3.7420392
123078,2.6660156
123079,3.7462213
123080,4.365011
123081,4.8898854
123082,3.8537
123083,4.1830864
123084,3.320973
123085,3.6940894
123086,4.7014046
123087,4.0652933
123088,4.2377987
123089,4.0058417
123090,4.2296133
123091,4.2512918
123092,3.4727192
123093,3.9054947
123094,3.9029436
123095,3.2031007
123096,4.453472
123097,3.1682284
123098,3.3682868
123099,2.9054334
123100,2.669433
123101,3.8549762
123102,3.3996067
123103,4.0794725
123104,5.484194
123105,4.297227
123106,3.7762053
123107,3.3369997
123108,3.4853761
123109,3.5495954
123110,2.9977474
123111,3.6092513
123112,3.2903376
123113,3.9771898
123114,2.9704604
123115,3.0377045
123116,3.275246
123117,4.0821934
123118,4.3060417
123119,2.7671049
123120,3.6935005
123121,4.3694534
123122,3.6181693
123123,3.6855998
123124,3.433367
123125,3.5721593
123126,3.7390962
123127,3.1539116
123128,3.0974784
123129,3.2226248
123130,3.706337
123131,3.984557
123132,4.8463345
123133,3.802536
123134,3.630738
123135,3.9528372
123136,3.9030118
123137,3.928035
123138,4.416271
123139,3.3790135
123140,3.2830656
123141,2.5770965
123142,2.8292346
123143,3.625379
123144,3.12613
123145,2.787873
123146,3.8614244
123147,3.0438035
123148,4.170919
123149,3.3465219
123150,3.99956
123151,2.5366857
123152,3.241643
123153,2.7312055
123154,2.979806
123155,3.3575926
123156,3.2140145
123157,3.0471382
123158,3.2914796
123159,2.5657816
123160,4.1780195
123161,3.2210681
123162,3.1799648
123163,3.590885
123164,3.367648
123165,3.913507
123166,2.5554445
123167,4.5644407
123168,2.4291458
123169,2.1047075
123170,2.7331336
123171,3.738359
123172,2.2676659
123173,3.7150912
123174,2.7022347
123175,3.1137872
123176,3.0377774
123177,3.2789397
123178,2.9879296
123179,3.2032537
123180,3.1055608
123181,1.9435754
123182,3.1172
123183,3.4974794
123184,2.8498428
123185,2.4956832
123186,3.4727778
123187,3.1076484
123188,3.584323
123189,2.6960876
123190,3.8494616
123191,2.7407334
123192,4.0551558
123193,3.7264247
123194,3.1138806
123195,3.928671
123196,3.154348
123197,3.666142
123198,4.1136208
123199,2.5258121
123200,3.2188869
123201,3.6356938
123202,3.509341
123203,2.0703554
123204,3.3717394
123205,1.936785
123206,3.016508
123207,4.1979256
123208,3.2250414
123209,2.611764
123210,3.5187488
123211,3.3053088
123212,3.1914253
123213,2.990229
123214,3.096386
123215,3.3007677
123216,3.2712264
123217,2.873759
123218,3.356872
123219,2.8585153
123220,2.2384942
123221,2.2776396
123222,3.126763
123223,4.16529
123224,2.6092458
123225,4.3643255
123226,3.546986
123227,3.610803
123228,3.6174278
123229,3.4873967
123230,2.6732845
123231,3.6981282
123232,3.44245
123233,3.9390721
123234,2.9781604
123235,4.097649
123236,3.7541862
123237,3.4848642
123238,2.8518662
123239,2.92992
123240,2.8760953
123241,2.9141078
123242,3.455681
123243,2.8194704
123244,4.345083
123245,3.0949335
123246,2.802325
123247,2.8456242
123248,3.572279
123249,4.1538844
123250,3.0927608
123251,3.450543
123252,3.3517847
123253,3.4916105
123254,2.631984
123255,3.6754212
123256,3.4383676
123257,3.1584668
123258,2.3650222
123259,2.534321
123260,2.9652963
123261,4.0622683
123262,2.3031478
123263,3.3204815
123264,3.2843554
123265,4.1601963
123266,2.7744646
123267,3.8479106
123268,2.4068592
123269,2.9964707
123270,3.2753508
123271,3.0622246
123272,3.6403008
123273,2.7023134
123274,3.8217027
123275,2.542725
123276,2.90768
123277,3.8601904
123278,3.401569
123279,4.341566
123280,2.5434222
123281,2.775567
123282,3.3956218
123283,2.6974516
123284,3.4366558
123285,3.3782387
123286,3.0755916
123287,2.542919
123288,2.9464486
123289,2.3658671
123290,3.562577
123291,2.8670306
123292,3.718771
123293,2.844802
123294,3.7202995
123295,3.014178
123296,3.5945425
123297,2.6380212
123298,2.6114159
123299,3.0275633
123300,3.6918314
123301,2.7991352
123302,2.5207396
123303,3.434228
123304,3.836379
123305,3.5062313
123306,3.955846
123307,2.6312933
123308,2.8869963
123309,2.5254369
123310,4.0793686
123311,2.9693542
123312,3.1391182
123313,2.8583179
123314,2.7256403
123315,2.8750336
123316,3.4942205
123317,3.232329
123318,3.0016801
123319,2.6063151
123320,2.8912606
123321,3.533173
123322,2.8124056
123323,3.4333405
123324,2.2091706
123325,2.889907
123326,2.6069229
123327,2.8754106
123328,3.3541374
123329,3.1684444
123330,3.2619553
123331,2.662809
123332,3.4910016
123333,3.6819625
123334,4.065672
123335,2.7044768
123336,2.7278066
123337,3.5822287
123338,2.5824547
123339,2.4845328
123340,2.737387
123341,2.3952253
123342,3.4341726
123343,2.4855616
123344,3.220551
123345,2.8279455
123346,1.9566612
123347,2.7777216
123348,3.2741358
123349,2.9662738
123350,3.3012462
123351,2.9814923
123352,3.7786465
123353,3.6434143
123354,3.4506688
123355,2.1847568
123356,2.9719687
123357,2.6805212
123358,2.5398355
123359,3.1613486
123360,2.5944571
123361,2.7779658
123362,2.7818594
123363,3.1405604
123364,3.3708048
123365,3.3132796
123366,3.5292678
123367,3.2557292
123368,3.1373904
123369,2.6510708
123370,3.6938052
123371,3.0672886
123372,2.8775613
123373,2.3361108
123374,2.849171
123375,3.1801453
123376,3.045374
123377,3.771649
123378,2.9080575
123379,3.4113421
123380,3.4001818
123381,2.7574472
123382,2.7841096
123383,3.3435693
123384,3.5074368
123385,3.5976992
123386,2.6725864
123387,2.4873633
123388,4.3082466
123389,3.3922644
123390,3.401888
123391,3.6096406
123392,3.1183796
123393,3.0965412
123394,3.5935063
123395,2.2393036
123396,2.4724936
123397,2.6027558
123398,2.3613255
123399,3.5911434
123400,3.2008305
123401,3.457963
123402,3.6441524
123403,3.4479642
123404,3.4737532
123405,1.9839864
123406,3.9975672
123407,3.4841747
123408,3.2249422
123409,3.2605658
123410,3.4010854
123411,3.1886806
123412,3.5301812
123413,3.5613525
123414,2.964464
123415,3.8055906
123416,3.3766608
123417,3.0335763
123418,2.6911542
123419,2.8616881
123420,3.6487691
123421,3.3805478
123422,3.280631
123423,2.7695935
123424,4.097292
123425,3.3442197
123426,3.2271118
123427,3.3192246
123428,3.8724024
123429,3.9916475
123430,3.34053
123431,3.1763818
123432,3.0214663
123433,2.6687107
123434,3.2939801
123435,2.082764
123436,3.2634122
123437,3.987886
123438,2.9001417
123439,3.252397
123440,3.820018
123441,2.86454
123442,3.991079
123443,3.0410929
123444,2.0572407
123445,2.460506
123446,3.6614673
123447,3.336755
123448,3.1976457
123449,2.229885
123450,3.71349
123451,2.805161
123452,3.3109865
123453,2.649963
123454,2.6875978
123455,2.9809113
123456,2.222436
123457,3.3027227
123458,2.6680202
123459,4.2799854
123460,3.2080407
123461,2.795926
123462,3.6960967
123463,3.5863008
123464,3.3153217
123465,3.0187767
123466,3.521848
123467,2.7655175
123468,3.2934651
123469,2.960484
123470,2.1377854
123471,3.7889824
123472,3.404766
123473,3.215279
123474,3.2788715
123475,3.2094412
123476,3.43665
123477,3.1913936
123478,2.41542
123479,2.9770398
123480,3.0254145
123481,4.1994267
123482,3.5223103
123483,2.8043509
123484,2.5953634
123485,4.4361444
123486,3.1010776
123487,3.0499763
123488,3.8339543
123489,2.3379822
123490,2.6170058
123491,3.890327
123492,3.2872524
123493,3.4022293
123494,3.1092856
123495,3.5244532
123496,2.446186
123497,3.6504493
123498,3.025326
123499,3.6911516
123500,3.0371456
123501,3.8227818
123502,3.9101534
123503,2.7559657
123504,4.0057306
123505,3.314125
123506,4.157548
123507,4.140003
123508,5.1216717
123509,3.243805
123510,2.939787
123511,3.1380882
123512,4.0224752
123513,4.4369206
123514,4.417063
123515,3.0314136
123516,3.5270126
123517,3.604704
123518,4.4832816
123519,3.3116279
123520,3.8917909
123521,2.6356063
123522,3.948291
123523,2.9526978
123524,3.3291852
123525,2.5327668
123526,4.24636
123527,3.0584726
123528,4.1787596
123529,5.0479746
123530,4.056837
123531,4.287753
123532,3.7975845
123533,3.0753899
123534,4.388625
123535,3.1082406
123536,3.0055423
123537,4.340596
123538,3.567331
123539,3.7957067
123540,2.8700616
123541,3.1872647
123542,2.8536563
123543,3.8400648
123544,4.0620446
123545,3.7599492
123546,3.0876875
123547,4.104003
123548,3.9221568
123549,4.7029424
123550,3.8462315
123551,5.0532527
123552,3.9140394
123553,3.3235211
123554,4.234295
123555,4.1497808
123556,3.5360785
123557,3.817295
123558,4.6698923
123559,3.6116822
123560,3.0868812
123561,3.255641
123562,4.027705
123563,4.3184795
123564,3.4935997
123565,3.1646194
123566,3.965372
123567,2.72892
123568,3.1377988
123569,4.1902227
123570,3.889116
123571,3.7472053
123572,3.322966
123573,4.8418164
123574,4.186564
123575,3.7695768
123576,2.827653
123577,3.327373
123578,2.8965282
123579,3.2844446
123580,3.5011868
123581,2.943952
123582,4.8789997
123583,3.3757038
123584,2.5382822
123585,4.545452
123586,3.516396
123587,3.7117753
123588,3.910878
123589,4.6978636
123590,4.3707085
123591,4.509329
123592,2.93608
123593,4.741046
123594,3.9109738
123595,3.213863
123596,4.1851935
123597,4.039454
123598,3.0852501
123599,4.6792984
123600,3.9179826
123601,3.302784
123602,3.743295
123603,3.1157148
123604,3.8462985
123605,4.406417
123606,3.9426203
123607,3.3065732
123608,3.9292684
123609,3.8427427
123610,3.687665
123611,2.7125561
123612,5.124712
123613,3.834147
123614,3.9943173
123615,4.279002
123616,3.5527315
123617,3.1610339
123618,2.8492627
123619,4.0717454
123620,3.4624689
123621,3.1229043
123622,3.6506717
123623,3.792622
123624,3.495097
123625,4.4014482
123626,2.9383228
123627,4.560133
123628,3.813867
123629,3.6084728
123630,3.8684368
123631,3.252016
123632,4.209958
123633,4.2775173
123634,3.5259953
123635,4.2375393
123636,4.0312862
123637,3.4857378
123638,3.6329389
123639,3.7050161
123640,4.3355827
123641,3.706229
123642,4.3230658
123643,3.7136924
123644,2.9841456
123645,3.6637344
123646,2.8147004
123647,2.912796
123648,4.389021
123649,4.7323036
123650,4.121012
123651,3.7729595
123652,4.1137886
123653,3.7526782
123654,3.9626281
123655,4.3277235
123656,4.037837
123657,4.152305
123658,4.5665827
123659,3.8086152
123660,4.111129
123661,3.8924646
123662,3.750169
123663,2.9961681
123664,3.3962712
123665,3.8402948
123666,2.532832
123667,3.2756
123668,4.178707
123669,3.9393735
123670,3.232738
123671,4.2620964
123672,4.089058
123673,3.2907696
123674,3.5854197
123675,3.818634
123676,3.1317043
123677,4.1280184
123678,4.6233892
123679,3.68049
123680,3.5846763
123681,3.9456043
123682,3.4118657
123683,4.34629
123684,2.7784526
123685,3.4098377
123686,3.2279177
123687,4.137745
123688,3.3468947
123689,3.9770153
123690,4.037141
123691,3.3031802
123692,4.587289
123693,5.434083
123694,2.8593783
123695,3.2610788
123696,3.3087862
123697,3.0770564
123698,2.742192
123699,4.1977644
123700,3.2571917
123701,3.9347649
123702,4.215648
123703,3.4949176
123704,5.196223
123705,4.411887
123706,4.3457413
123707,4.4189124
123708,3.699247
123709,4.7548347
123710,3.353867
123711,2.7883072
123712,3.9810138
123713,3.6333685
123714,3.3415208
123715,2.017674
123716,5.277082
123717,2.9553213
123718,3.4880261
123719,4.1869283
123720,4.2005725
123721,3.1159706
123722,3.601385
123723,2.9772687
123724,2.4946055
123725,2.438373
123726,3.7181234
123727,3.2626195
123728,4.819647
123729,3.6451638
123730,2.5754213
123731,3.6577342
123732,3.0739655
123733,4.7291217
123734,3.5592437
123735,4.0118093
123736,3.653702
123737,4.1245794
123738,3.6729155
123739,3.693893
123740,4.126887
123741,4.6966596
123742,4.425572
123743,3.7020357
123744,4.182969
123745,3.8923774
123746,3.7125583
123747,3.8588302
123748,2.4842634
123749,3.5920951
123750,4.1262083
123751,3.267795
123752,4.026257
123753,3.3228536
123754,3.281979
123755,3.7806861
123756,4.769065
123757,3.2967873
123758,3.7457619
123759,2.894682
123760,3.2102842
123761,3.5780663
123762,3.736418
123763,3.0489035
123764,3.0060616
123765,3.8135815
123766,3.0875497
123767,3.6354651
123768,4.139523
123769,3.178331
123770,3.2095857
123771,1.9977595
123772,4.067047
123773,3.388969
123774,5.4674096
123775,3.846777
123776,3.143013
123777,4.7224293
123778,3.394468
123779,3.1090236
123780,2.563826
123781,3.3985
123782,3.8239627
123783,4.1948543
123784,4.3101225
123785,3.1367567
123786,3.4619124
123787,3.1532788
123788,3.134009
123789,3.9088366
123790,3.5809612
123791,3.337042
123792,3.537398
123793,2.8154542
123794,3.49245
123795,2.7486982
123796,3.6659064
123797,4.597096
123798,3.658556
123799,2.7511532
123800,4.0341682
123801,3.9515004
123802,4.1803484
123803,4.093977
123804,3.9350014
123805,3.5881858
123806,2.87919
123807,4.9651318
123808,2.634159
123809,3.2864175
123810,3.8381772
123811,4.178899
123812,3.746831
123813,3.548798
123814,3.972083
123815,2.665737
123816,4.233474
123817,4.762453
123818,4.8952217
123819,4.4125853
123820,3.3607857
123821,3.508473
123822,4.0567536
123823,3.9831767
123824,3.5615802
123825,4.620275
123826,3.4355476
123827,2.9468951
123828,3.0443168
123829,4.4564314
123830,3.5559788
123831,3.0053444
123832,3.228866
123833,3.6511877
123834,4.595504
123835,4.933333
123836,3.7409513
123837,4.1472745
123838,2.587309
123839,3.7002697
123840,5.161767
123841,3.9270492
123842,3.208313
123843,3.5146492
123844,4.1300793
123845,4.2572055
123846,3.3377085
123847,4.78551
123848,2.1777787
123849,4.779707
123850,3.2605844
123851,2.7377386
123852,4.5254297
123853,3.430689
123854,3.5046585
123855,4.4495516
123856,4.5120473
123857,3.5997784
123858,5.0966563
123859,3.7984517
123860,4.1553473
123861,4.1397114
123862,4.3862076
123863,3.8406425
123864,3.9135103
123865,3.672727
123866,2.3873699
123867,3.8494236
123868,2.6028016
123869,4.0442677
123870,3.421853
123871,4.054921
123872,4.353179
123873,3.1462767
123874,3.389558
123875,3.2870972
123876,3.818349
123877,3.2081437
123878,6.7657967
123879,3.7317114
123880,3.5861034
123881,3.8343158
123882,4.0583715
123883,4.7166243
123884,4.7630606
123885,4.150159
123886,4.0494046
123887,3.94888
123888,4.194725
123889,4.5383725
123890,4.211602
123891,3.6885343
123892,4.120909
123893,5.3126936
123894,3.571918
123895,3.4097557
123896,3.2813687
123897,4.206872
123898,3.8133874
123899,4.295093
123900,4.58176
123901,4.0497694
123902,4.01686
123903,4.0706034
123904,3.3783927
123905,3.8064313
123906,2.9213653
123907,4.0162816
123908,4.6549025
123909,3.8653326
123910,3.0895762
123911,3.6566544
123912,3.494434
123913,3.468073
123914,3.0181885
123915,4.385695
123916,4.5756474
123917,4.228242
123918,4.333074
123919,5.694374
123920,3.105198
123921,2.4342923
123922,3.238243
123923,4.423255
123924,4.0995827
123925,3.5067613
123926,4.9010334
123927,4.9836183
123928,4.172249
123929,4.0260944
123930,3.6618533
123931,3.8368058
123932,3.8429072
123933,4.371934
123934,4.067085
123935,3.9667974
123936,4.005547
123937,4.000883
123938,3.6716695
123939,4.1962104
123940,3.8273478
123941,3.097173
123942,3.544057
123943,3.738562
123944,3.3993902
123945,4.0363665
123946,3.6487546
123947,3.4921582
123948,3.1186674
123949,3.884179
123950,2.8117101
123951,2.9397004
123952,2.9319777
123953,5.003806
123954,3.8668873
123955,4.571418
123956,4.9654117
123957,4.640896
123958,5.156082
123959,3.7907476
123960,3.4932027
123961,2.6921954
123962,2.9672956
123963,5.2364655
123964,4.486227
123965,4.30105
123966,4.6765833
123967,3.7241035
123968,4.6924067
123969,4.5345225
123970,3.910756
123971,3.669398
123972,3.7188394
123973,3.1273844
123974,5.017561
123975,5.2051554
123976,3.8662782
123977,4.2136726
123978,4.9742346
123979,3.6373706
123980,4.006508
123981,4.6156297
123982,4.318916
123983,4.9563403
123984,4.026657
123985,3.3193436
123986,3.5269728
123987,4.383956
123988,4.504331
123989,3.4326773
123990,3.1778083
123991,4.6695485
123992,3.873289
123993,2.7044182
123994,4.7661247
123995,3.2325873
123996,3.7808318
123997,4.144662
123998,2.9655735
123999,4.9825935
124000,4.276226
124001,2.5509837
124002,3.8263302
124003,4.257839
124004,3.9319293
124005,3.508909
124006,4.1019187
124007,4.040394
124008,3.6588638
124009,3.245282
124010,3.3574913
124011,3.8190243
124012,3.684845
124013,4.7885723
124014,3.0408213
124015,3.1754503
124016,3.255613
124017,5.1192436
124018,2.9687047
124019,4.9464455
124020,3.2709515
124021,4.098582
124022,2.7760305
124023,3.4920602
124024,3.9064379
124025,4.051464
124026,4.0476246
124027,4.000427
124028,2.9065018
124029,3.3634455
124030,2.9771645
124031,3.7548144
124032,3.1345646
124033,3.1685784
124034,3.8394635
124035,3.5847461
124036,2.7721252
124037,3.3419142
124038,4.6365347
124039,3.6147234
124040,3.3711984
124041,3.7733798
124042,4.4077964
124043,2.9758775
124044,3.796195
124045,4.883238
124046,3.8939471
124047,4.524793
124048,2.5825202
124049,5.053748
124050,4.869128
124051,3.7917879
124052,2.9900558
124053,2.073085
124054,4.7587423
124055,4.5185328
124056,4.5434246
124057,3.0685284
124058,3.356969
124059,3.48865
124060,3.4327455
124061,4.5070734
124062,3.9964035
124063,5.094777
124064,4.768878
124065,4.2147956
124066,3.0380738
124067,5.263066
124068,4.647541
124069,3.9400434
124070,2.870788
124071,5.5219274
124072,3.3371198
124073,4.0419455
124074,2.9517982
124075,3.0967226
124076,4.77938
124077,4.4822664
124078,3.7781878
124079,3.613443
124080,3.8823915
124081,4.845161
124082,3.897653
124083,2.1011975
124084,3.4931679
124085,3.4925637
124086,4.246089
124087,4.6530433
124088,3.7306204
124089,4.0215063
124090,2.3825512
124091,3.6495018
124092,3.8811233
124093,3.7107444
124094,3.614011
124095,3.887499
124096,4.343868
124097,4.003417
124098,2.967104
124099,4.6822376
124100,3.676221
124101,3.8768759
124102,2.819665
124103,4.3589516
124104,4.9809375
124105,3.3353674
124106,3.8967438
124107,3.0435052
124108,3.027071
124109,3.363431
124110,4.1775064
124111,4.2376747
124112,4.348852
124113,2.495347
124114,4.945918
124115,4.7982492
124116,3.1929257
124117,3.6031928
124118,3.6014557
124119,3.2770529
124120,2.6352463
124121,2.83535
124122,4.7082057
124123,4.4909515
124124,5.030998
124125,5.1709595
124126,3.5561512
124127,3.0043955
124128,3.6837485
124129,2.967702
124130,3.772052
124131,3.5403347
124132,2.2987165
124133,2.3335843
124134,2.9615228
124135,3.3198762
124136,3.945713
124137,3.4284592
124138,3.892754
124139,4.123376
124140,3.9100807
124141,4.8637066
124142,4.382096
124143,4.601057
124144,3.8681107
124145,2.5869045
124146,3.5676613
124147,5.0603766
124148,3.6806834
124149,3.41062
124150,4.9968743
124151,4.487466
124152,3.9365668
124153,2.5371308
124154,4.9051003
124155,3.3025184
124156,3.3371763
124157,3.2161415
124158,3.863917
124159,3.214016
124160,4.423533
124161,2.7442899
124162,4.1226377
124163,3.330368
124164,3.5992112
124165,3.046964
124166,3.537779
124167,3.553834
124168,2.7298183
124169,3.6574712
124170,4.8311296
124171,4.1139116
124172,3.2437832
124173,4.263914
124174,4.0949907
124175,3.7337434
124176,2.960684
124177,3.843193
124178,4.6372404
124179,3.7866158
124180,3.5483198
124181,4.181549
124182,3.5895777
124183,2.9693406
124184,4.0474463
124185,3.9294784
124186,3.0904086
124187,3.7132924
124188,3.1543794
124189,2.710339
124190,3.1112628
124191,3.046637
124192,4.272049
124193,3.3517923
124194,3.53648
124195,3.5205045
124196,3.2249923
124197,4.366454
124198,4.298331
124199,3.3748682
124200,3.7705393
124201,3.0293753
124202,3.616106
124203,3.6189356
124204,5.1400766
124205,3.260737
124206,2.9798112
124207,4.073925
124208,4.6986084
124209,3.464604
124210,2.7442698
124211,3.9346364
124212,3.8823512
124213,3.8977654
124214,3.5946093
124215,3.2213936
124216,4.6960735
124217,3.4408345
124218,3.5280046
124219,2.9683313
124220,2.6188626
124221,3.1868012
124222,4.0384703
124223,3.496977
124224,3.5397537
124225,3.3624742
124226,4.0562725
124227,2.9338884
124228,3.601561
124229,3.5672555
124230,3.0460725
124231,2.8938885
124232,3.4782414
124233,3.5331435
124234,3.8086486
124235,3.6985092
124236,3.4513383
124237,3.539821
124238,3.365863
124239,4.640932
124240,2.304457
124241,2.8738444
124242,3.750558
124243,3.259239
124244,2.153877
124245,3.0659432
124246,5.2213
124247,4.712711
124248,2.7654815
124249,3.0002675
124250,3.661209
124251,2.9745014
124252,4.217207
124253,4.4062457
124254,3.7149622
124255,4.003172
124256,3.404582
124257,2.8362148
124258,3.3689127
124259,3.5272722
124260,4.2220926
124261,3.5273533
124262,4.4711733
124263,2.8674607
124264,3.0293236
124265,3.3980708
124266,3.0942612
124267,3.231338
124268,3.4135084
124269,2.747486
124270,3.5201983
124271,2.816564
124272,3.8047767
124273,4.066094
124274,3.676536
124275,4.3741865
124276,3.214375
124277,3.1924505
124278,2.5354793
124279,2.9016206
124280,2.8765192
124281,2.5884943
124282,3.8898346
124283,2.660862
124284,2.8858066
124285,2.6705601
124286,2.251087
124287,3.5144653
124288,2.770394
124289,2.8832953
124290,2.606335
124291,2.990503
124292,2.6009312
124293,2.6199746
124294,2.4932387
124295,2.5101783
124296,3.7275872
124297,2.821818
124298,2.7794206
124299,2.6176662
124300,2.985006
124301,2.7042065
124302,2.8291373
124303,2.4562452
124304,3.447575
124305,2.9972758
124306,2.7110672
124307,3.1805701
124308,2.9407496
124309,3.418367
124310,2.7046175
124311,2.9049711
124312,3.0941625
124313,2.6340642
124314,3.1088185
124315,2.593217
124316,2.3595982
124317,2.7689095
124318,2.993803
124319,2.9097712
124320,3.3228574
124321,3.17697
124322,2.2456331
124323,2.6974163
124324,2.982887
124325,2.8229175
124326,3.5774078
124327,2.3241591
124328,2.3296976
124329,2.9841175
124330,3.3729281
124331,3.2009263
124332,3.159213
124333,3.2973576
124334,3.0916293
124335,2.6204596
124336,2.9081626
124337,2.8842082
124338,3.0319269
124339,2.9558444
124340,2.9952857
124341,2.835633
124342,2.81255
124343,3.356929
124344,2.82812
124345,2.4087176
124346,3.0406072
124347,2.813169
124348,3.9177883
124349,3.1119738
124350,3.2682786
124351,2.6002145
124352,3.2389894
124353,3.0307727
124354,3.5015302
124355,2.839141
124356,2.8107975
124357,3.2881534
124358,2.92104
124359,3.0914047
124360,2.9070702
124361,3.1608863
124362,2.6061652
124363,3.1835732
124364,3.2117066
124365,2.9105017
124366,2.8483186
124367,2.977059
124368,2.9567642
124369,2.227337
124370,3.0652018
124371,3.6768742
124372,3.471836
124373,3.0065634
124374,3.6585937
124375,3.3187423
124376,2.2652798
124377,3.0159888
124378,3.321131
124379,3.0690446
124380,2.8682537
124381,2.8116243
124382,2.849008
124383,3.3565712
124384,3.0608811
124385,2.6137238
124386,3.825261
124387,2.7085185
124388,2.4017622
124389,3.0723708
124390,2.4382389
124391,3.1538153
124392,2.656794
124393,2.6636436
124394,3.4865189
124395,2.6438944
124396,3.3822224
124397,2.6095495
124398,2.8966959
124399,2.8245718
124400,2.4819434
124401,2.976517
124402,2.9587684
124403,2.8500924
124404,3.4438334
124405,2.7167037
124406,2.352925
124407,2.457867
124408,3.0327826
124409,2.3650937
124410,2.5758224
124411,2.8614001
124412,3.741774
124413,2.745087
124414,3.4741168
124415,2.5798388
124416,3.8154829
124417,2.7130752
124418,3.3854887
124419,2.4519937
124420,2.4096265
124421,3.2027302
124422,2.860034
124423,3.2925096
124424,2.9781804
124425,3.0932403
124426,3.4631352
124427,2.437471
124428,3.3474302
124429,3.4404256
124430,3.2547185
124431,3.1453001
124432,3.1879036
124433,2.845986
124434,3.6587749
124435,3.402338
124436,3.7446606
124437,2.718089
124438,2.6056385
124439,3.1042297
124440,2.3402557
124441,2.8418894
124442,2.6427815
124443,2.9224935
124444,3.1585245
124445,2.536902
124446,2.8489537
124447,3.1165798
124448,3.472755
124449,2.8501945
124450,2.620649
124451,3.2502081
124452,3.1131449
124453,2.9297109
124454,3.4883018
124455,2.64215
124456,2.5938962
124457,3.0275903
124458,3.0836086
124459,2.9871864
124460,3.256682
124461,2.8678768
124462,2.5389023
124463,2.3356173
124464,2.6508107
124465,3.1542943
124466,2.9554434
124467,2.4164982
124468,2.8657703
124469,2.9353917
124470,2.934071
124471,3.5237648
124472,2.8057642
124473,3.2922986
124474,3.2963207
124475,2.4092758
124476,3.3640862
124477,3.1863918
124478,2.8169842
124479,3.2856097
124480,3.1238685
124481,3.417256
124482,2.551093
124483,3.487156
124484,3.0974817
124485,3.583177
124486,2.499359
124487,2.8409662
124488,3.7388768
124489,3.1420496
124490,3.2776644
124491,2.1373398
124492,3.7618704
124493,2.9567044
124494,2.064829
124495,2.4705853
124496,3.7530074
124497,3.1786182
124498,2.797933
124499,2.5422943
124500,3.2314162
124501,3.5934057
124502,3.7851746
124503,3.2051373
124504,2.4918704
124505,2.5451992
124506,2.9532397
124507,2.630137
124508,3.170673
124509,1.9479693
124510,2.9751065
124511,2.9580178
124512,3.2533855
124513,2.4979289
124514,2.9366593
124515,2.6295605
124516,3.8966672
124517,3.6877441
124518,3.7214704
124519,3.654933
124520,3.0120335
124521,4.585127
124522,2.9050043
124523,3.5930839
124524,3.090912
124525,2.530944
124526,2.8201303
124527,3.7012427
124528,3.4306593
124529,2.4256222
124530,3.442764
124531,2.7141557
124532,2.9305463
124533,3.3162923
124534,2.4872944
124535,3.3322432
124536,2.675074
124537,4.33271
124538,3.204235
124539,3.340907
124540,3.7246857
124541,3.4971294
124542,2.1489277
124543,3.5002713
124544,3.5363293
124545,3.067871
124546,3.904124
124547,3.1060576
124548,3.4549708
124549,3.0498133
124550,2.6016765
124551,1.9757894
124552,3.3826618
124553,2.662885
124554,2.5338612
124555,3.231567
124556,2.5076766
124557,3.1025763
124558,3.1534386
124559,3.8074906
124560,2.2915154
124561,2.271089
124562,3.3146029
124563,3.2672458
124564,2.9417818
124565,3.078744
124566,2.0037808
124567,3.1462207
124568,3.2811685
124569,2.6469
124570,2.7221055
124571,2.9977217
124572,2.5495696
124573,3.5743637
124574,2.881284
124575,3.6340053
124576,2.2860787
124577,2.5389376
124578,3.0147166
124579,4.1382923
